r,theta_deg_center,theta_deg_lo_1sigma,theta_deg_hi_1sigma,theta_deg_std
0.2832968178724631,39.53774401288525,38.18585395166528,40.68320794932506,1.2134315172594028
0.2846964369996905,39.71627805850521,38.3664677464757,40.86981687171548,1.2179847884507011
0.286096056126918,39.89470480395842,38.54678333284083,41.055882404148804,1.2225144541359891
0.28749567525414543,40.073045856371664,38.72681452568628,41.24136414164694,1.2270188429121243
0.2888952943813729,40.25129501927219,38.90657360429704,41.42624417828244,1.231496761860426
0.29029491350860037,40.42942615742748,39.08604670856738,41.61052907564374,1.235945310160192
0.29169453263582784,40.607412745421875,39.26522094060633,41.7942102545863,1.240365614436843
0.2930941517630553,40.78527338647945,39.444090649945515,41.97726382874063,1.244755518394191
0.2944937708902827,40.96301530340562,39.619188966104446,42.159698952471,1.2491130049504782
0.29589339001751025,41.140574305101744,39.79206920098302,42.34151180640666,1.2534364508609956
0.29729300914473766,41.31788856907245,39.964776198366394,42.52684080961211,1.2577275344614605
0.2986926282719652,41.49500583383586,40.1374140996208,42.71631505514138,1.2619826984538942
0.3000922473991926,41.67191097973977,40.30987568503876,42.904960282769615,1.2662013336469793
0.3014918665264201,41.848525161981925,40.48202276282836,43.09017972137748,1.2703825954919519
0.30289148565364754,42.02478484350433,40.65434570967211,43.266816479648824,1.274527024772906
0.30429110478087507,42.2007543807658,40.82666430345258,43.44957674390786,1.27863069410625
0.3056907239081025,42.37639805329106,40.996527278299176,43.635416098924374,1.282695171371899
0.30709034303533,42.55164700638399,41.165713186351226,43.82104262139316,1.2867194292842454
0.3084899621625574,42.72646253647398,41.33900887837703,44.00495770273697,1.2907020232639752
0.30988958128978483,42.90089664081465,41.507645781399944,44.18333066548177,1.2946409406572892
0.31128920041701236,43.07491563956693,41.67649998793277,44.36132580811985,1.2985384844948142
0.31268881954423977,43.248476482175604,41.84513302031498,44.53855592989677,1.302393225155344
0.3140884386714673,43.421568062773,42.01320253950663,44.71526596833046,1.3062022018403332
0.3154880577986947,43.594216141989904,42.180703552652474,44.89153554594656,1.309966513613044
0.31688767692592223,43.76640701260291,42.34759010420606,45.06741854424062,1.3136872970498255
0.31828729605314965,43.93812639244496,42.516638691799734,45.243021193782006,1.3173629068238897
0.3196869151803772,44.10937349577192,42.68549953016987,45.418387722493854,1.3209909876131758
0.3210865343076046,44.280157965770535,42.853950774020554,45.5934383010333,1.324573730980164
0.3224861534348321,44.45048567156007,43.02201312562903,45.77258230704567,1.3281110760498047
0.3238857725620595,44.620361443468525,43.189705985445514,45.94782419467618,1.3316016418585286
0.32528539168928705,44.789779844539424,43.357221506707134,46.11734137508242,1.335044715345094
0.32668501081651447,44.95874945813227,43.52625368108547,46.29160833789187,1.33844082984033
0.3280846299437419,45.1272835723237,43.69504242471282,46.46569912742433,1.341790224669556
0.3294842490709694,45.295391209708484,43.86279611347032,46.639644889788634,1.3450924949834677
0.3308838681981968,45.4630648149955,44.0302943181143,46.81345040474002,1.3483467637278388
0.33228348732542434,45.63031282327471,44.198347656366444,46.98560176143673,1.3515516066383242
0.33368310645265176,45.797146100776544,44.364621294822435,47.15714976714469,1.35470884509425
0.3350827255798793,45.963569734974016,44.53061524641679,47.332901118018455,1.3578190011984808
0.3364823447071067,46.12957972853847,44.69633496871737,47.50844667116934,1.360878659557975
0.3378819638343342,46.29518125091729,44.86176498143819,47.6824434479215,1.3638864017378252
0.33928158296156163,46.46037979865257,45.02688779097943,47.85598296448639,1.3668456940689762
0.34068120208878916,46.62517663631639,45.19170612510092,48.028505531459544,1.3697564913034288
0.3420808212160166,46.78957191536727,45.356236056584066,48.19854099168655,1.3726129172635237
0.343480440343244,46.95356880145894,45.516709107522246,48.3660590462147,1.3754152763055174
0.3448800594704715,47.117170217946374,45.67040051078909,48.53063871630158,1.37816755762267
0.3462796785976989,47.28037509889045,45.82368588340376,48.699813818920504,1.3808674374139418
0.34767929772492645,47.443186747964475,45.98028812517901,48.86817790123038,1.3835094342741558
0.34907891685215386,47.605610549341186,46.141642785931175,49.034310439691836,1.3860949989590057
0.3504785359793814,47.76764989607686,46.30474501281894,49.19832085820523,1.3886269196072956
0.3518781551066088,47.92930014688796,46.47707574561219,49.36037496294792,1.391101241192258
0.35327777423383633,48.09056996058498,46.649420800760126,49.52118573439424,1.393515325514775
0.35467739336106374,48.25147027201847,46.82224490316673,49.68582089246688,1.3958696509198378
0.35607701248829127,48.41200391777864,46.98650640686766,49.848395361377484,1.3981647751551705
0.3574766316155187,48.572163636390115,47.14835546280336,50.01049217622779,1.4003979921560306
0.3588762507427462,48.73196523841892,47.309782104744926,50.1719806126261,1.4025690728243274
0.3602758698699736,48.89142572111823,47.47078031009587,50.33513600554049,1.404675781251718
0.36167548899720103,49.05054152606272,47.63167996702099,50.49925438892204,1.4067174249127847
0.36307510812442856,49.2093089269726,47.79647848399773,50.65327029692407,1.4086949962003552
0.36447472725165597,49.36774970049062,47.9524060218213,50.81176841022149,1.4106082657184695
0.3658743463788835,49.52588459205149,48.10703561227893,50.97049706301384,1.41245182145094
0.3672739655061109,49.68369934399957,48.26409640546981,51.128761340602345,1.414226794637425
0.36867358463333844,49.841200283048686,48.42071719944903,51.28653171573281,1.4159369977045182
0.37007320376056585,49.998412197011184,48.57694234024251,51.44383499054016,1.417580637738959
0.3714728228877934,50.15535423715735,48.73282143816585,51.60073019381701,1.4191502907997213
0.3728724420150208,50.31200567398931,48.88820646725071,51.757423612848505,1.420651019143814
0.3742720611422483,50.468382274234095,49.037736508237735,51.918733577868586,1.4220870864733997
0.3756716802694757,50.62450996092914,49.18689164896225,52.07948401390875,1.4234546251969296
0.37707129939670314,50.780400959707954,49.33579422463488,52.23970666718967,1.4247470940163622
0.37847091852393067,50.93603532920718,49.48441153774711,52.399374648782285,1.4259726243879063
0.3798705376511581,51.09143458699161,49.632715839328526,52.55853486918654,1.4271338917079068
0.3812701567783856,51.246623858109174,49.78121745581377,52.71688493836954,1.4282262967911887
0.382669775905613,51.40160438932083,49.93026367048443,52.8745811837588,1.4292465908753957
0.38406939503284054,51.55636432716523,50.079948747329745,53.031793685773636,1.4302026751764887
